Id,Authority,Hub,pageranks
26586665,0.000259,0.001507,0.000129
18344704,0.000257,0.001135,0.000105
18413737,0.000254,0.00011,0.000411
20219108,0.000254,0.000029,0.00035
22682623,0.000253,0.001015,0.000051
18779604,0.000251,0.001492,0.000102
18720553,0.00025,0.00132,0.000165
26867710,0.00025,0.000034,0.000088
21470549,0.000248,0.000512,0.000018
21098284,0.000247,0.000108,0.000089
22231042,0.000246,0.002592,0.000121
25605744,0.000245,0.000632,0.000171
24884479,0.000245,0.000415,0.000035
11879553,0.000243,0.000055,0.000187
27649245,0.000243,0.000354,0.000037
27004793,0.000241,0.002238,0.000014
21466675,0.000241,0.000513,0.000053
9150154,0.00024,0.000019,0.011082
15505627,0.00024,0.000372,0.000373
25659033,0.00024,0.000452,0.000105
9012404,0.000239,0,0.006497
17018160,0.000239,0.001337,0.000156
28319063,0.000239,0.002539,0.000026
11237395,0.000236,0.000425,0.000955
22956590,0.000236,0.001325,0.000215
15138485,0.000235,0.000354,0.000547
24880342,0.000235,0.000066,0.000853
25256924,0.000231,0.000691,0.000105
23371291,0.000231,0.001141,0.000098
21990416,0.000231,0.000032,0.000055
17700570,0.000229,0.000222,0.000618
15642173,0.000229,0.000394,0.000336
27161971,0.000229,0.000061,0.00005
25716084,0.000227,0.000381,0.00004
9634504,0.000225,0.000026,0.001323
19609668,0.000225,0.001159,0.000338
19214961,0.000225,0.0005,0.000132
24392349,0.000224,0.000177,0.000224
21264845,0.000223,0.00002,0.000206
11879560,0.000222,0.000409,0.001306
19001322,0.000221,0.000009,0.000128
22101337,0.000221,0.000484,0.000153
29045554,0.00022,0.001156,0.000039
20961453,0.000219,0.001563,0.000071
23216834,0.000217,0.001421,0.000087
18369654,0.000216,0.000313,0.000275
18431501,0.000216,0.000843,0.000096
23037493,0.000215,0.002604,0.000049
28767289,0.000215,0.001656,0.000052
23469205,0.000213,0.000071,0.000083
21935911,0.000213,0.001023,0.000098
22185575,0.000212,0.000034,0.000068
24737347,0.000212,0.000119,0.000057
17483448,0.000209,0.000116,0.000427
27322732,0.000209,0.000525,0.000064
28715532,0.000209,0.000877,0.000071
23318652,0.000208,0.000755,0.000056
20535403,0.000208,0.000157,0.000096
25311111,0.000207,0.001013,0.000031
19748364,0.000205,0.000194,0.000366
19584272,0.000203,0.000969,0.000075
15689453,0.000203,0,0.009341
17066320,0.000202,0.000063,0.000311
16168130,0.000201,0.001248,0.00018
22507745,0.000201,0.000019,0.000087
18628483,0.0002,0.000607,0.000098
22395474,0.0002,0.000036,0.000046
25958056,0.0002,0.000017,0.000018
21673748,0.0002,0.000378,0.000376
12610780,0.000199,0.00003,0.000174
24796624,0.000199,0.000547,0.000041
26852015,0.000199,0.00014,0.000017
23372765,0.000197,0.001253,0.000047
26186187,0.000196,0.000557,0.000194
27060914,0.000195,0.00137,0.000013
11748305,0.000194,0,0.000475
15026808,0.000193,0.000896,0.000043
19329713,0.000193,0.001303,0.00003
23935068,0.000193,0.000665,0.000067
26669451,0.000193,0.025124,0.000023
28168276,0.000193,0.000634,0.00004
18645608,0.000191,0.000837,0.000088
20104584,0.000191,0.000343,0.000207
22588560,0.000191,0.00133,0.000115
14735173,0.00019,0.000001,0.000208
25218637,0.00019,0.000533,0.000189
19200354,0.000189,0.000224,0.000184
23942203,0.000189,0.00005,0.000204
16168118,0.000188,0.000468,0.000109
20978178,0.000187,0.001046,0.000136
9042907,0.000186,0.000012,0.007197
19460581,0.000185,0.001631,0.001098
22564871,0.000185,0.000223,0.000123
27242959,0.000184,0.027249,0.000017
20876346,0.000184,0.000512,0.000081
17016484,0.000184,0,0.000228
22382806,0.000183,0.000039,0.000055
17233897,0.000183,0.000018,0.000058
25948282,0.000183,0.00033,0.000048
25371446,0.000182,0.001525,0.000022
17378937,0.000182,0.000119,0.000039
25893307,0.000182,0.000397,0.000088
21778580,0.000181,0.001129,0.000113
16539696,0.00018,0.000445,0.000026
18951449,0.00018,0.000972,0.00038
20049345,0.000179,0.00033,0.000209
15314155,0.000179,0.000251,0.00083
18783588,0.000178,0.000318,0.00003
22110403,0.000178,0.000283,0.000299
23941127,0.000177,0.001024,0.000026
20924075,0.000176,0,0.000045
15863663,0.000175,0,0.000203
25101567,0.000175,0.000169,0.000108
25428789,0.000175,0.001434,0.0001
10577940,0.000174,0.000321,0.000374
22377908,0.000174,0.000788,0.000203
23683081,0.000173,0.001008,0.000041
19843326,0.000172,0.001711,0.000179
19188187,0.000171,0.000134,0.000373
26258074,0.000171,0.00094,0.000025
12756300,0.000169,0.000051,0.00033
10755396,0.000169,0,0.000338
23300655,0.000168,0.000791,0.000053
28729482,0.000168,0.001762,0.000022
19277124,0.000166,0.001245,0.000116
15280342,0.000165,0.000055,0.000696
20111735,0.000165,0.0005,0.000195
17673443,0.000165,0.000012,0.000041
26085575,0.000165,0.000187,0.000089
20234365,0.000164,0.000482,0.000076
19232099,0.000163,0.00034,0.000106
23862292,0.000163,0,0.000154
22430266,0.000161,0.002688,0.000073
18489799,0.000161,0.001191,0.000051
18266476,0.000161,0.000432,0.000272
18618591,0.00016,0.000312,0.000298
20061960,0.00016,0.000556,0.00017
20458532,0.000159,0.000845,0.000044
23456555,0.000158,0.000735,0.000064
19563646,0.000157,0.000165,0.000088
11437399,0.000157,0.000306,0.000609
17627006,0.000156,0,0.00021
20459590,0.000155,0.001936,0.000126
24395243,0.000155,0.000336,0.000112
27978560,0.000155,0.000071,0.000163
26881472,0.000154,0.00363,0.000028
24477976,0.000153,0.002994,0.00003
23110154,0.000153,0.000683,0.000155
27081505,0.000152,0.000024,0.000025
22713736,0.000151,0.000089,0.000065
20683152,0.000151,0,0.000064
10793087,0.00015,0.000027,0.000655
24970153,0.00015,0.001671,0.000019
28003870,0.00015,0.025296,0.000013
27345073,0.00015,0.001226,0.000018
8644738,0.000148,0,0.010148
20135344,0.000148,0.001652,0.000108
21424107,0.000148,0.001287,0.00008
22405187,0.000147,0.000226,0.000152
20512419,0.000146,0.000698,0.000042
15744044,0.000146,0,0.000369
24389207,0.000144,0.00405,0.000074
28860160,0.000143,0.000559,0.000017
11389159,0.000142,0.000331,0.000044
21394826,0.000141,0.000127,0.000187
26098869,0.000141,0.000171,0.000394
28608931,0.000139,0.002398,0.000034
28649435,0.000139,0.001396,0.000041
20421506,0.000138,0.000056,0.000117
29238749,0.000138,0.000958,0.000013
26436112,0.000138,0.001469,0.000125
12927042,0.000137,0.00003,0.000411
22522501,0.000137,0.001921,0.000096
16950820,0.000135,0.000019,0.000236
23585894,0.000135,0.002397,0.000099
16768547,0.000134,0.000095,0.00009
16978908,0.000134,0.000661,0.00025
14580253,0.000134,0.00107,0.000178
26057125,0.000134,0.000266,0.000018
26109557,0.000134,0.00029,0.000022
7547224,0.000133,0,0.001889
28280302,0.000133,0.001173,0.000026
26439702,0.000132,0.000193,0.000066
28067867,0.000132,0.000287,0.000069
23289006,0.000131,0.001021,0.000055
22042950,0.000131,0.001366,0.000021
16825437,0.00013,0.000338,0.00004
11073541,0.00013,0.000004,0.000218
26843898,0.000129,0.000357,0.00002
20735817,0.000129,0.000001,0.000137
29439820,0.000129,0.000269,0.000018
15983021,0.000128,0.000003,0.000303
19102775,0.000127,0.000685,0.000032
12100744,0.000125,0.000359,0.000072
11461078,0.000125,0.000005,0.000265
11250680,0.000125,0,0.000307
28947987,0.000124,0.000555,0.000018
27286788,0.000124,0.000209,0.000019
22312502,0.000123,0.001538,0.000052
16603649,0.000123,0.000022,0.000163
16675878,0.000123,0,0.0003
27149669,0.000123,0.00027,0.000019
18979190,0.000122,0.000306,0.000104
18662409,0.000122,0.001235,0.000035
22923021,0.000122,0.001021,0.000032
27978798,0.000122,0.002188,0.000034
28008555,0.000121,0.001228,0.00002
19174581,0.00012,0.000902,0.000061
12843322,0.00012,0.000372,0.000172
21993507,0.00012,0.000129,0.000225
20423983,0.00012,0.000058,0.000651
26455428,0.000119,0.000391,0.000024
28536297,0.000119,0.000891,0.00005
10945492,0.000118,0.000033,0.000716
27084934,0.000118,0.002207,0.000024
18501021,0.000118,0.001089,0.00004
23787919,0.000118,0.00189,0.000023
19707196,0.000117,0.000172,0.000082
25001612,0.000117,0,0.000053
11792833,0.000116,0.000103,0.000943
10098775,0.000116,0,0.000147
28423363,0.000116,0.001261,0.000032
22666503,0.000116,0.000345,0.000062
25152581,0.000116,0.000259,0.000088
19478387,0.000116,0,0.000112
18708369,0.000115,0.000736,0.000121
15574200,0.000115,0.000028,0.000612
20146796,0.000115,0.000696,0.000148
22114986,0.000115,0.000339,0.000086
19153073,0.000115,0.000008,0.000423
22315424,0.000115,0,0.001179
17341306,0.000114,0.00031,0.00005
16199546,0.000114,0,0.000191
11133358,0.000113,0.00031,0.000668
21509758,0.000113,0.00083,0.000113
20180014,0.000113,0.001159,0.000068
26505995,0.000113,0.001162,0.00007
10944226,0.000112,0.000311,0.001313
14757871,0.000112,0,0.000093
28673974,0.000112,0.001205,0.000025
19147119,0.000111,0.000032,0.000138
17972172,0.000111,0.000844,0.000159
10227398,0.00011,0.000003,0.000111
25539919,0.00011,0.000317,0.000053
25838448,0.00011,0.000064,0.000052
11250694,0.000109,0.000389,0.000082
21232165,0.000109,0.001326,0.000019
26677205,0.000109,0.000148,0.000136
19455369,0.000108,0.000855,0.00016
20637093,0.000108,0.000451,0.000051
16149916,0.000108,0.000049,0.00024
23269995,0.000108,0.000075,0.000188
26224004,0.000108,0.000073,0.000062
23861169,0.000108,0.000446,0.000049
26761715,0.000108,0.000004,0.000214
21829373,0.000107,0.000029,0.000283
20028873,0.000106,0.000088,0.000229
16973716,0.000106,0.000405,0.000191
16563180,0.000106,0.001152,0.000093
26812021,0.000106,0.002033,0.000034
16741161,0.000106,0.000033,0.000981
22632462,0.000105,0.000458,0.000097
21483806,0.000105,0.000951,0.000171
22241105,0.000105,0,0.000025
26336991,0.000105,0,0.000132
11950848,0.000104,0.000009,0.000372
19379763,0.000104,0.000044,0.000047
8825930,0.000103,0,0.012541
20684611,0.000103,0.000129,0.000044
7597059,0.000102,0,0.003436
19920816,0.000102,0.001291,0.000051
20101300,0.000101,0.001142,0.000142
18637200,0.000101,0.000245,0.00002
10595255,0.000101,0,0.000039
22187038,0.000101,0.000637,0.000018
22655123,0.000101,0.000426,0.000021
27208206,0.000101,0.004103,0.000016
17972177,0.0001,0.000162,0.000032
20980697,0.0001,0.001174,0.000097
27824811,0.0001,0,0.000047
10952777,0.000099,0.000377,0.000053
9150174,0.000099,0.000005,0.000933
26187060,0.000099,0.002069,0.00003
16457692,0.000099,0.001135,0.000103
15743497,0.000099,0.000845,0.000335
25575445,0.000099,0.000424,0.00003
23211700,0.000099,0.000408,0.000049
18787609,0.000098,0.000204,0.000075
19324993,0.000098,0.000324,0.0001
19276285,0.000098,0.000235,0.000094
28033443,0.000098,0.000156,0.000029
19619314,0.000097,0.000408,0.000042
27167707,0.000097,0.000965,0.000041
23837641,0.000097,0.001359,0.000045
22645136,0.000097,0.000475,0.00016
19141130,0.000097,0,0.00004
24961674,0.000096,0.000171,0.000025
24974076,0.000095,0.023365,0.000073
28454122,0.000095,0.001217,0.000016
24212087,0.000094,0.000102,0.000077
16880780,0.000094,0,0.000081
27902704,0.000094,0.000067,0.000016
15987451,0.000093,0.000923,0.000271
21427728,0.000093,0.001389,0.000026
25777348,0.000093,0.001507,0.000046
24686251,0.000093,0.00014,0.000016
23146383,0.000092,0.000134,0.000131
18990703,0.000092,0.000028,0.000072
16918912,0.000092,0.000055,0.000048
21114847,0.000092,0.001116,0.00006
23977390,0.000092,0.000314,0.000029
26778300,0.000092,0.000455,0.000044
25301325,0.000091,0.000013,0.000025
18563556,0.000091,0,0.000118
12698193,0.00009,0.000943,0.000062
12373604,0.00009,0.000517,0.000172
20579331,0.00009,0.00007,0.000021
17285126,0.00009,0.000326,0.000121
29168504,0.00009,0.000662,0.000018
26116172,0.00009,0.000612,0.000019
25816289,0.000089,0.000232,0.000037
18385162,0.000089,0.000496,0.000108
25685067,0.000089,0.000016,0.000027
10193517,0.000088,0.000072,0.000132
16434996,0.000088,0.000086,0.000371
18647968,0.000088,0.000306,0.000623
15713648,0.000088,0.000302,0.001021
10441598,0.000088,0,0.000832
21219598,0.000088,0.000031,0.000041
22297469,0.000088,0.000081,0.000054
26083025,0.000088,0.001299,0.000029
27989354,0.000087,0.000292,0.000048
28283652,0.000087,0.001355,0.000078
24891549,0.000087,0.001396,0.000045
21267012,0.000087,0.000216,0.000047
16280052,0.000087,0,0.000156
28726808,0.000087,0.000305,0.000021
10638982,0.000086,0.000375,0.000346
22274690,0.000086,0.024695,0.000022
26733283,0.000086,0.001036,0.000036
23091540,0.000086,0.000024,0.000034
25632310,0.000085,0.001121,0.000039
24950059,0.000085,0.000359,0.000027
12525534,0.000085,0,0.000376
18523885,0.000085,0.000966,0.000155
22937176,0.000085,0.002584,0.000014
20233467,0.000084,0.000351,0.000042
27514841,0.000084,0.028155,0.000041
21890493,0.000084,0.001312,0.000055
21939546,0.000084,0.000568,0.000023
25368521,0.000083,0.002543,0.000071
21756279,0.000083,0.000402,0.000125
11870509,0.000082,0,0.000056
16916448,0.000082,0.000061,0.000214
10398279,0.000081,0.000021,0.000679
20233462,0.000081,0.001166,0.00006
18407567,0.000081,0.000197,0.000054
24951267,0.000081,0.000328,0.000025
25366421,0.000081,0.000483,0.000036
16430786,0.000081,0.000032,0.000073
24013928,0.000081,0.001468,0.000036
25945795,0.000081,0.000194,0.000136
25628955,0.000081,0.000085,0.000025
18433505,0.000081,0,0.000075
19833996,0.000081,0.000002,0.000366
21404118,0.00008,0.000345,0.000036
17428325,0.00008,0.000106,0.000222
27317574,0.00008,0.00224,0.000038
23613828,0.00008,0.000188,0.000045
21393566,0.000079,0.000899,0.000026
28190649,0.000079,0.000545,0.000016
23638402,0.000078,0.000742,0.000214
21958427,0.000078,0.000113,0.000082
24479546,0.000077,0.000348,0.000054
22009639,0.000077,0.000379,0.000039
28727877,0.000077,0.001024,0.000023
22684231,0.000077,0,0.000033
11953874,0.000076,0.000319,0.000223
15113441,0.000076,0.000076,0.000288
18990739,0.000076,0.000011,0.000119
22768030,0.000075,0.000014,0.000049
28183138,0.000074,0.000933,0.000031
18706089,0.000074,0.000385,0.000044
26328243,0.000074,0.00082,0.000026
19082709,0.000074,0.000035,0.000057
28281021,0.000074,0.001332,0.000025
27768182,0.000074,0.02265,0.000078
27083775,0.000074,0.001072,0.000052
12052256,0.000073,0,0.000241
18951438,0.000073,0.000146,0.000303
25836596,0.000073,0.00062,0.000059
26669313,0.000073,0.002393,0.00002
19751083,0.000073,0.000013,0.000096
25455269,0.000072,0.000013,0.000171
24955146,0.000072,0.000072,0.00004
19407856,0.000072,0,0.000066
28145423,0.000072,0.022388,0.000022
26718727,0.000071,0.003552,0.000013
14735197,0.000071,0.000442,0.000158
23806170,0.000071,0.000931,0.000072
23184400,0.000071,0.001203,0.000058
28631178,0.000071,0.000241,0.000062
20614009,0.000071,0,0.00019
26486089,0.000071,0.000047,0.00008
19609726,0.00007,0.00085,0.000039
28486781,0.00007,0.001126,0.000015
24042365,0.00007,0.000218,0.000371
15353005,0.000069,0.000798,0.000053
27725183,0.000069,0.000525,0.000027
17105822,0.000069,0,0.000281
26913838,0.000068,0.000263,0.000043
9150156,0.000068,0.000009,0.000689
26489468,0.000068,0.000817,0.000075
11063672,0.000068,0.000115,0.000324
23187834,0.000068,0.001493,0.000078
16538216,0.000068,0.000003,0.000058
11250681,0.000068,0,0.000147
22866093,0.000068,0.000849,0.000028
24728327,0.000068,0.000134,0.000215
17697367,0.000068,0.000202,0.000166
22790832,0.000068,0.000015,0.000056
27473440,0.000068,0.000007,0.00004
25960719,0.000067,0.002215,0.000094
20383578,0.000067,0.00069,0.000065
23980083,0.000067,0.000022,0.000063
28212573,0.000067,0.000525,0.000076
9150152,0.000066,0.000017,0.001923
26997744,0.000066,0.001245,0.000015
18410690,0.000066,0.001135,0.000028
17561994,0.000066,0.000343,0.000059
28334425,0.000066,0.000857,0.000033
27094481,0.000066,0.001132,0.000023
26577449,0.000066,0.000238,0.000031
26629528,0.000066,0.000345,0.000087
20873867,0.000066,0,0.000048
27133164,0.000066,0,0.000282
22072393,0.000065,0.000254,0.000088
17504528,0.000065,0.000028,0.000076
27747088,0.000065,0.004684,0.000019
27513691,0.000064,0.000008,0.000018
19642207,0.000064,0.000112,0.000128
20507642,0.000064,0.00004,0.00007
25176351,0.000064,0.000066,0.00003
10682665,0.000063,0.000086,0.000064
23706288,0.000063,0.001111,0.000067
28398847,0.000063,0.00384,0.000033
27749552,0.000063,0.001556,0.000024
26283626,0.000063,0.000872,0.000021
25951739,0.000062,0.001891,0.000027
21424757,0.000062,0.001588,0.000015
22048556,0.000062,0.000041,0.000049
20014126,0.000062,0.000048,0.000065
25382762,0.000062,0.000037,0.000042
19876733,0.000061,0.001848,0.000052
19523210,0.000061,0.000019,0.000072
17640379,0.00006,0.000348,0.000103
18688698,0.00006,0.00016,0.000236
20380699,0.00006,0.000055,0.000029
20687957,0.00006,0.001243,0.000022
22736296,0.00006,0.000026,0.000019
29069866,0.00006,0.001271,0.000044
25010205,0.00006,0.000002,0.000736
23074406,0.00006,0.000004,0.000051
10755399,0.000059,0.000346,0.000151
26920070,0.000059,0.001021,0.000014
23099436,0.000059,0.000343,0.000031
10417300,0.000059,0,0.000299
20233482,0.000059,0.000396,0.000029
26378051,0.000059,0.000498,0.000044
27022037,0.000059,0.026796,0.000029
26690931,0.000058,0.000965,0.000055
20234394,0.000058,0.000671,0.000023
15535844,0.000058,0.000033,0.000063
20206335,0.000058,0.000173,0.000216
20877337,0.000058,0.00083,0.000047
18047734,0.000058,0.000303,0.000274
19338651,0.000058,0.000009,0.000017
17636425,0.000057,0.001008,0.000024
27303907,0.000057,0.000331,0.000015
27596592,0.000057,0.000583,0.000063
11158174,0.000057,0.000011,0.000042
16685647,0.000057,0.000035,0.000328
25320599,0.000056,0.000024,0.000031
9836472,0.000056,0.000028,0.000114
29337092,0.000056,0.001394,0.000032
18786261,0.000056,0.000244,0.000052
27899186,0.000056,0.000332,0.00003
24764757,0.000056,0.00006,0.000016
19164512,0.000055,0,0.000312
26226902,0.000055,0.000356,0.000026
28825054,0.000055,0.000766,0.000065
9643283,0.000054,0.000065,0.000198
18158280,0.000054,0.00093,0.000021
11044356,0.000054,0.000306,0.000069
27249773,0.000054,0.001135,0.000031
27082205,0.000053,0.000318,0.000015
16909138,0.000053,0.00099,0.000024
17428320,0.000053,0.000861,0.000094
23825307,0.000053,0.00004,0.000042
27613518,0.000053,0.00239,0.000031
26280679,0.000053,0.000014,0.000025
27741520,0.000052,0.000343,0.000015
23934762,0.000052,0.000003,0.00003
